#"Step","Temperature (K)"
1094000,296.3462831898884
1095000,295.5764833215963
1096000,297.2685139429199
1097000,297.32126067320144
1098000,296.59522573091425
1099000,294.83388802557
1100000,295.604658964861
1101000,296.08402411154174
1102000,296.6417223520682
1103000,296.66066158753017
1104000,296.80163275048216
1105000,293.60401365766165
1106000,298.2324539653807
1107000,295.5379916687105
1108000,296.3951080410228
1109000,296.7918982196052
1110000,296.3791135499562
1111000,294.6336748192836
1112000,296.93713481285107
1113000,295.89440127050835
1114000,297.560913195088
1115000,296.08660712127033
1116000,296.7765359469976
1117000,293.40358996265417
1118000,295.5859418081355
1119000,295.9291439588721
1120000,294.7764286962467
1121000,296.35075143399416
1122000,295.5559524187187
1123000,295.4972651102447
1124000,298.65067267716756
1125000,296.4478637822248
1126000,296.26735643456624
1127000,294.5182831439871
1128000,295.92934699792175
1129000,294.15995795460367
1130000,295.501028288361
1131000,296.3282535307734
1132000,296.93981459861027
1133000,294.8944381732614
1134000,299.41390319559423
1135000,296.8796982554489
1136000,296.43395290303687
1137000,296.02281274115467
1138000,296.48670179304185
1139000,298.20706932419904
1140000,295.6692506409263
1141000,295.74447896370884
1142000,295.54056167563976
1143000,295.5859208074851
1144000,297.45641685014095
1145000,296.2381946880854
1146000,295.19624056038435
1147000,297.5758858139537
1148000,295.36474687309646
1149000,297.7359565276029
1150000,297.02257734694416
1151000,294.84504037005047
1152000,296.8674743395802
1153000,295.630436493579
1154000,297.68149223424825
1155000,296.2567758017232
1156000,296.8860249280918
1157000,296.478498231079
1158000,297.03885026278846
1159000,295.9639678678439
1160000,296.4461065450269
1161000,295.63938298042785
1162000,295.80575134639844
1163000,295.94953052441775
1164000,295.4764525844738
1165000,298.1386650063036
1166000,294.9612887712053
1167000,296.0504482530093
1168000,297.0556621384599
1169000,297.14071185092024
1170000,297.2918452368238
1171000,294.67816875565757
1172000,298.7472764781589
1173000,296.01274893428325
1174000,298.3853269823833
1175000,296.01170925300073
1176000,295.8060757898929
1177000,296.42005074429807
1178000,295.56739053603866
1179000,296.33863743498256
1180000,295.77064934882895
1181000,294.8066852831788
1182000,294.1582906986791
1183000,294.95346859914315
1184000,295.5654958332143
1185000,295.3818525855969
1186000,296.711792057097
1187000,296.8393845790705
1188000,297.4208421235734
1189000,296.0757475633628
1190000,296.9484788720837
1191000,297.09665173223414
1192000,294.9859590688551
1193000,296.7715128486279
1194000,294.6527995689992
1195000,295.87909665898735
1196000,296.54124328665415
1197000,297.0111694956476
1198000,297.9478367218669
1199000,296.6617901923803
1200000,293.6193957222989
1201000,296.7475601701499
1202000,296.53547262426935
1203000,296.02878563883917
1204000,297.66404045440163
1205000,294.80448755792804
1206000,294.82831909057916
1207000,294.96456113194023
1208000,297.52091867587586
1209000,296.1758825423299
1210000,294.367154564528
1211000,296.7887692604556
1212000,296.5165754630739
1213000,296.6451118029014
1214000,295.6153848521628
1215000,297.1107063854016
1216000,296.9610809453884
1217000,296.2807498302115
1218000,295.86323938243737
1219000,299.14969444785993
1220000,298.38624597670105
1221000,296.12573955814906
1222000,295.945658855985
1223000,296.46021259090827
1224000,297.73365439756674
1225000,298.64348803082555
1226000,297.2010438803712
1227000,298.491178099425
1228000,297.04580816624065
1229000,296.10904560457584
1230000,295.86542671410564
1231000,296.7432694106781
1232000,296.36416952974724
1233000,297.0245907211764
1234000,298.2337524799078
1235000,296.233859672615
1236000,296.48151592636543
1237000,294.6755350198973
1238000,297.3423051092978
1239000,297.0014595442927
1240000,296.42939985837353
1241000,294.45352089675447
1242000,294.296971983767
1243000,296.27021716065843
1244000,295.4033441125742
1245000,297.2170443564851
1246000,296.6728849299331
1247000,296.48279836974075
1248000,295.5546391426939
1249000,295.17462352969443
1250000,296.55591035727105
1251000,296.80258756619025
1252000,297.3406646096693
1253000,295.8240013073761
1254000,294.0154954183521
1255000,296.019906821173
1256000,296.47146939045064
1257000,296.18542146617744
1258000,295.8073891643707
1259000,298.49870778914925
1260000,298.37573685133896
1261000,297.53310626011034
1262000,295.9446397896747
1263000,298.2654696563573
1264000,295.6818770255855
1265000,295.8475180199658
1266000,297.04232955269816
1267000,296.6082474843929
1268000,298.23975646067095
1269000,297.27544369590714
1270000,296.4477690109937
1271000,294.0570027693612
1272000,296.4832657662371
1273000,296.92817760750785
1274000,293.9942477644371
1275000,296.28580804665427
1276000,296.6250444203913
1277000,295.78248188623303
1278000,296.1075683039198
1279000,296.2414672934228
1280000,295.2023740918757
1281000,296.17590353450856
1282000,296.9348321128973
1283000,295.36748443897517
1284000,297.4386417768037
1285000,296.86539571517454
1286000,296.5085704947623
1287000,296.3610744399955
1288000,297.11338258372723
1289000,296.3769615571443
1290000,295.7062212302991
1291000,296.0010916594124
1292000,296.5913137501259
1293000,296.1168283003266
1294000,295.98316967627693
1295000,295.12249628988445
1296000,296.8692057659739
1297000,294.1555016620284
1298000,295.9118864542426
1299000,298.06845303201027
1300000,294.93971085514676
1301000,295.11154851567426
1302000,297.20582257280864
1303000,298.0521922495967
1304000,294.8068812871324
1305000,297.6399329896599
1306000,295.4938374174943
1307000,296.8581981360223
1308000,295.1100625041946
1309000,296.9391327623368
1310000,295.4007330813704
1311000,299.13710429625706
1312000,294.11246331558453
1313000,295.680219564924
1314000,294.8214487150984
1315000,295.9805996728861
1316000,294.23540465545597
1317000,296.2192457979851
1318000,294.4845753940585
1319000,296.3589558962426
1320000,296.98230509214574
1321000,296.43822202762124
1322000,296.16806492256006
1323000,298.0940333535675
1324000,296.32228067747377
1325000,295.62912901262183
1326000,295.988405533979
1327000,296.4055468513578
1328000,294.8677357263954
1329000,295.7268930980508
1330000,294.9817586586155
1331000,300.0002155506521
1332000,295.65305238211556
1333000,295.49982209330364
1334000,294.35630918414085
1335000,296.10259087239086
1336000,295.2980836452388
1337000,296.5884851544162
1338000,295.97212154359323
1339000,296.6409955166179
1340000,295.42092854633836
1341000,297.5933888948656
1342000,296.84065938418786
1343000,295.0865608357121
1344000,296.9266178226491
1345000,296.52345706092444
1346000,297.5730828315039
1347000,297.2889099655488
1348000,296.6901528519976
1349000,297.2004621272393
1350000,295.61384052193955
1351000,295.47667669727116
1352000,298.10698964109315
1353000,298.1541071251154
1354000,297.3428033863013
1355000,298.0343270975134
1356000,295.0930915481912
1357000,295.30412959216056
1358000,296.2785748407643
1359000,296.0718211602443
1360000,298.18848950319983
1361000,296.2137121557426
1362000,295.30927804424846
1363000,296.16762789443686
1364000,296.7912332454928
1365000,295.77754376031515
1366000,294.2455287725476
1367000,296.7344641219937
1368000,295.4650892807895
1369000,298.4955394406133
1370000,294.7206450245797
1371000,295.5014186801558
1372000,295.90305109993193
1373000,297.0682458424395
1374000,296.4676459873939
1375000,296.0387034288845
1376000,296.51233727220296
1377000,296.3092894626957
1378000,294.6572923400015
1379000,296.2448947661049
1380000,293.58133277597193
1381000,295.4052996382569
1382000,296.06861054483716
1383000,297.3009505514318
1384000,295.10642766401816
1385000,296.0691944690612
1386000,297.6120738004101
1387000,296.6408533216855
1388000,295.7921601929539
1389000,294.38479546603367
1390000,297.1164216493417
1391000,294.46924207401605
1392000,294.7201864382876
1393000,297.1275097913329
1394000,294.8119332828982
1395000,297.86451263097825
1396000,296.12689402189284
1397000,295.7545635265087
1398000,296.573896239484
1399000,296.48902403464143
1400000,295.86743822329794
#"Step","Temperature (K)"
701000,296.0718161657989
702000,294.4752400806839
703000,297.4282511961539
704000,295.2359507986261
705000,295.0594501538261
706000,295.0135949390709
707000,296.2075294189118
708000,295.8893226474799
709000,296.10609680537874
710000,296.61745843887246
711000,295.0844688673169
712000,295.5841517709467
713000,297.45584432373806
714000,295.5593242319023
715000,298.2569265148102
716000,297.6309508711414
717000,295.1710336748204
718000,297.0131595178279
719000,295.692319410718
720000,294.6230054586767
721000,294.9399800803195
722000,295.59178906600863
723000,297.2878078709564
724000,295.56926918384465
725000,297.8051573795496
726000,294.79147803805915
727000,297.07761922480387
728000,293.2255109920359
729000,296.94295524428566
730000,294.6658723507971
731000,295.3359215516884
732000,294.84704425210737
733000,295.2128335810505
734000,294.96546492601925
735000,297.747471071452
736000,295.95807852509586
737000,296.7760372030919
738000,296.61436106570454
739000,296.82990186078456
740000,295.02331702412454
741000,296.1406237699897
742000,294.6103284569156
743000,295.23250832676445
744000,296.2868401125283
745000,296.27393242299974
746000,296.0374285958067
747000,296.06635334900756
748000,296.90905407142156
749000,297.05697531784796
750000,297.7756536973725
751000,296.190041386278
752000,295.2789108576882
753000,293.951841308029
754000,295.8320581237913
755000,296.9484213055876
756000,294.9468704084657
757000,295.0441278898799
758000,295.03349414721174
759000,298.1805978768833
760000,296.4670724450458
761000,294.9580081098575
762000,297.251918867188
763000,297.63444987398975
764000,297.3784983689971
765000,295.3876573064235
766000,295.2565042900502
767000,297.16574658359787
768000,297.50398757039204
769000,296.63627440245216
770000,295.1849800497338
771000,296.92122319798096
772000,296.08664787609445
773000,293.72693375139426
774000,296.4769095386669
775000,296.0302004675109
776000,295.57105568429006
777000,295.23156784812255
778000,294.03015089181883
779000,296.4957968896649
780000,297.2840858179135
781000,295.94706654884203
782000,296.59451251078144
783000,295.86446037970336
784000,296.3595554118448
785000,297.56346804202855
786000,296.2003183844255
787000,295.9211035850453
788000,296.6959133210589
789000,297.4428930216859
790000,297.7494366563495
791000,295.1541925723277
792000,295.6034546463958
793000,295.91073370796437
794000,298.13154012899776
795000,296.5892804883794
796000,296.57049497498326
797000,295.8584476045112
798000,296.2548402095618
799000,292.9996481673546
800000,297.55913784289027
801000,296.3421624403786
802000,296.6762261990558
803000,296.73779546822874
804000,295.1833038988394
805000,296.1260171473628
806000,297.3446653175681
807000,297.11408209145054
808000,294.4397811308864
809000,297.60231358394515
810000,295.4929643836426
811000,296.9799078540284
812000,297.5244574727359
813000,297.50013161202014
814000,297.04118314629335
815000,294.85435268286534
816000,295.98444106571236
817000,294.4542107744741
818000,297.6198425585718
819000,295.3419925973765
820000,295.0439932712939
821000,295.77737008266155
822000,296.356358584599
823000,295.8624785332224
824000,294.24222171703644
825000,296.50385912884445
826000,293.95038135736337
827000,296.5048314210619
828000,293.72491831145396
829000,295.9620905739146
830000,296.48985386176287
831000,296.0165120258597
832000,296.672893133414
833000,295.38990019686537
834000,299.0603622923681
835000,295.9482864047863
836000,296.86734093383745
837000,293.43690206114525
838000,294.74501354858336
839000,295.82049390279604
840000,295.82408764096306
841000,298.4785761901956
842000,296.7469593045615
843000,296.3856171876215
844000,296.3485513387658
845000,296.9035226356035
846000,295.6517814921238
847000,296.19373456475154
848000,295.8832684541919
849000,296.4792519072775
850000,297.5227742199131
851000,295.58247567240596
852000,296.1522000037427
853000,299.10503627893894
854000,297.56217739115783
855000,297.6012763883379
856000,298.60692840365107
857000,294.87340450678505
858000,297.25009892703594
859000,295.0094617964239
860000,295.87646516597135
861000,294.95909977861527
862000,296.9254114598695
863000,294.7544027891954
864000,294.98548455787153
865000,296.0352355506322
866000,296.5410685822441
867000,294.26804341344825
868000,296.71894369834826
869000,296.0846572242174
870000,295.7133606837295
871000,297.92047170317323
872000,296.9381549746521
873000,295.4269889995847
874000,295.61179183365675
875000,296.35676658672753
876000,295.80174035048475
877000,297.95106649901584
878000,295.3602970019767
879000,296.6735313254763
880000,295.33024163972414
881000,296.5492280726432
882000,295.4505575877364
883000,297.83032822146197
884000,296.83601265520014
885000,296.699593001616
886000,295.9705993317043
887000,297.7650941447363
888000,296.7381249691282
889000,297.2025665624659
890000,293.7042011331678
891000,296.9264381667521
892000,294.60665284599906
893000,296.2240622765483
894000,294.7887741103864
895000,298.65762267073285
896000,297.50599051591763
897000,296.8436765874099
898000,295.92458083192105
899000,294.79841734388
900000,295.45861886810445
901000,297.9760744987311
902000,297.02659790104616
903000,297.08065687974005
904000,296.06485632129863
905000,297.78209282723554
906000,293.99082960327183
907000,295.01519524448275
908000,296.5642171519793
909000,295.5283910402645
910000,297.4098824497457
911000,296.59866530818147
912000,295.9867148800027
913000,296.8136879906284
914000,297.52757068915554
915000,296.63205836638366
916000,296.62876859287616
917000,296.77696067631007
918000,296.5218585549457
919000,296.6520036732953
920000,295.8622011157462
921000,294.78710705211563
922000,298.6304805239327
923000,298.0267357989805
924000,296.4293622732424
925000,294.34205301582995
926000,296.17644630767694
927000,297.66298024371395
928000,296.93269118893454
929000,295.3038443952412
930000,296.798514328161
931000,296.388489427238
932000,297.6603180521912
933000,297.4344448805114
934000,296.7078611431395
935000,295.17855806952474
936000,297.81223193784723
937000,297.6372792152284
938000,295.23794330919674
939000,294.2075867161984
940000,296.31095524179295
941000,296.9904872182771
942000,298.0414767055228
943000,296.81492690017956
944000,296.4746943232654
945000,295.6884803623628
946000,296.06038311704043
947000,297.8244227650539
948000,295.82302107869447
949000,297.1129389552703
950000,299.27875059079065
951000,297.6048141721475
952000,294.9232344702958
953000,295.94913580852875
954000,297.50492620514893
955000,298.22505101841006
956000,295.03870602330295
957000,295.79680796603884
958000,294.1546346637388
959000,297.57173984878847
960000,297.167332977126
961000,296.00485913613943
962000,299.9753579695927
963000,297.20801856230776
964000,296.30464459524035
965000,297.08747623194756
966000,298.0645175712577
967000,296.66512468683305
968000,296.8836097294581
969000,294.89649926560236
970000,294.69653652979366
971000,296.92911841769063
972000,296.12670587683937
973000,298.0314650075765
974000,295.5283829883161
975000,298.82141734940296
976000,298.29853359833777
977000,295.470477118635
978000,297.2177137659269
979000,298.4031174899776
980000,298.3232702750728
981000,296.0945931816542
982000,298.43830392110254
983000,295.3370262203081
984000,295.9418152175329
985000,296.69067644977446
986000,295.9822299780508
987000,296.19201437956553
988000,298.05649684777376
989000,296.1164550510758
990000,296.9675498461772
991000,298.6390569834101
992000,296.10570908039455
993000,294.7060326682951
994000,295.5334957223775
995000,296.83604776446253
996000,294.14821744908346
997000,297.4601084731605
998000,294.5194003952395
999000,295.7762711240676
1000000,294.1840816121948
1001000,297.69650721032957
1002000,294.86911756575876
1003000,297.4203761862917
1004000,295.1922813933399
1005000,296.8600632464569
1006000,295.8397956373774
1007000,296.0896720702309
1008000,295.9136906202316
1009000,296.64331231392254
1010000,295.84521472786514
1011000,296.844724659981
1012000,296.50848039180033
1013000,297.5441509761283
1014000,294.7717234586805
1015000,294.21675680619313
1016000,297.4378199404295
1017000,295.9263013714767
1018000,297.0629921161951
1019000,296.54595244099625
1020000,295.07218329545924
1021000,296.21582137180343
1022000,297.6009927542424
1023000,297.53326435247476
1024000,296.40868421938023
1025000,297.6219191107136
1026000,295.2596932863431
1027000,296.40274939721763
1028000,296.85899462596814
1029000,299.04589051151254
1030000,297.1207399759919
1031000,296.7648433314872
1032000,297.5148276036818
1033000,295.1908734454545
1034000,296.8355792322497
1035000,297.3797905484689
1036000,298.29254821275873
1037000,296.475832455173
1038000,296.65447326189224
1039000,295.46117779878756
1040000,295.52876489624373
1041000,296.1456671092163
1042000,296.81212922456604
1043000,296.3843862390639
1044000,298.1192238551706
1045000,296.2819582192459
1046000,295.1657179518884
1047000,296.52726151486814
1048000,298.0808914729459
1049000,294.59416153824066
1050000,296.4724488401706
1051000,297.0506911390583
1052000,296.98354772303844
1053000,296.1761747840318
1054000,296.75549648003846
1055000,297.8616108594515
1056000,295.1382745367123
1057000,296.9305426511176
1058000,294.6062212311362
1059000,296.1160766605109
1060000,297.09810265856186
1061000,295.3189634156644
1062000,297.9778893428307
1063000,298.37269104757866
1064000,296.1035912874337
1065000,295.04923611108785
1066000,295.11932149287395
1067000,295.6345578993087
1068000,297.6225512937745
1069000,298.29382574734586
1070000,297.58749005594393
1071000,295.5658365666557
1072000,295.2036973718756
1073000,294.9214771427214
1074000,295.5967282867945
1075000,296.60958396882864
1076000,297.22107248940245
1077000,294.92009423115655
1078000,296.20994241262764
1079000,295.4030480997134
1080000,297.68062682501926
1081000,294.74414199064694
1082000,295.98163270245584
1083000,294.6931920945041
1084000,296.2037083685661
1085000,295.23483481352
1086000,298.07035617160216
1087000,296.1961115133446
1088000,297.41579302143487
1089000,296.71493329387704
1090000,296.5794904510112
1091000,298.4825471321773
1092000,296.488757309346
1093000,297.69293332705706
1094000,298.3590562957043
1095000,297.4847084882811
1096000,295.5253196933479
1097000,298.1339480256463
1098000,298.99245229701376
1099000,297.06363255701274
1100000,295.9061680536642
1101000,296.2588350686786
1102000,297.0125934342281
1103000,297.50941451460125
1104000,295.74878191726407
1105000,296.82960455721724
1106000,297.6613092476164
1107000,294.8746790057571
1108000,296.63171039281013
1109000,297.29224350798626
1110000,295.7578326445776
1111000,296.3340191563053
1112000,297.27641995414206
1113000,296.7979245843633
1114000,296.27362479551437
1115000,297.66662410201997
1116000,298.1779102841464
1117000,295.8355683935098
1118000,296.8493639116179
1119000,296.1958209329888
1120000,297.49926279611
1121000,295.49259037936235
1122000,294.8430610204804
1123000,295.49044830036223
1124000,296.2676812840499
1125000,296.4590220006967
1126000,296.4100806235499
1127000,296.924933164508
1128000,295.17517426998023
1129000,296.6384421337664
1130000,296.0701957855796
1131000,295.7014196165086
1132000,296.8595386491193
1133000,297.39365528347963
1134000,296.5362580707706
1135000,296.3951854393562
1136000,297.6400902729016
1137000,295.44392241672625
1138000,295.7401692443036
1139000,295.6862631805884
1140000,298.46549313719976
1141000,295.02561427205166
1142000,295.73474027224626
1143000,295.4877861394912
1144000,296.638522071177
1145000,294.50667228492347
1146000,296.3546229107099
1147000,295.93667596603257
1148000,297.5105987106313
1149000,295.7792432341293
1150000,295.73934352837205
1151000,294.83448239497073
1152000,295.6092604553148
1153000,295.9216855468521
1154000,297.0063262446887
1155000,293.5658310159453
1156000,296.9050520352399
1157000,296.48140313243493
1158000,296.68624385613504
1159000,295.1362602130924
1160000,296.53075673911326
1161000,296.78388445760834
1162000,295.9127081815975
1163000,295.9360773213867
1164000,297.65760863933565
1165000,296.4812797749055
1166000,296.55638853746376
1167000,295.86008870579644
1168000,298.08832596068396
1169000,296.11155311149776
1170000,295.4151347812431
1171000,293.9129710467132
1172000,295.62160674465605
1173000,298.47718037821113
1174000,296.6267213333031
1175000,297.87276813786497
1176000,296.5044577194006
1177000,296.64678146981856
1178000,297.74916986016586
1179000,297.49725320421175
1180000,295.8524019330911
1181000,293.60706888653476
1182000,296.49880172483967
1183000,296.6434035978005
1184000,295.9868550519092
1185000,298.0753169769339
1186000,298.62011036634004
1187000,296.6273277931106
1188000,295.6715968315992
1189000,298.04755474273964
1190000,293.956701372019
1191000,295.6156993991176
1192000,299.38462050944713
1193000,296.86037593562116
1194000,295.336731607379
1195000,297.39094062725354
1196000,297.733638241303
1197000,297.5317714478924
1198000,296.8036566310258
1199000,295.9957788232113
1200000,300.0026716719842
1201000,295.69613253775736
1202000,297.887529595368
1203000,296.37960903301683
1204000,297.52054430743914
1205000,295.21588223288967
1206000,296.2299602532486
1207000,298.1351013474867
1208000,296.9518477156554
1209000,297.4410606669369
1210000,295.98374861867137
1211000,296.8780724056463
1212000,297.53937388031306
1213000,295.17679239735867
1214000,293.64750120134636
1215000,297.6726894020215
1216000,295.4223591202722
1217000,295.74286526686063
1218000,295.38841224959305
