#"Step","Temperature (K)"
894000,295.40892550476104
895000,295.89603607692584
896000,296.39673104478203
897000,295.9272182986587
898000,295.87993891529464
899000,295.0373320411828
900000,297.4035435057224
901000,297.85119826299524
902000,295.96034269603547
903000,296.2753696897212
904000,297.47650784413884
905000,295.99468578750333
906000,294.4128092909464
907000,297.3003260073217
908000,297.06375270668275
909000,296.2752420080162
910000,295.3319391039063
911000,294.8138435999644
912000,295.72859246601666
913000,298.5431405031744
914000,295.59400929690827
915000,296.9445347881041
916000,297.32647523208914
917000,296.0549467526569
918000,294.8284200113487
919000,295.9385623415994
920000,296.8289138562822
921000,295.5674502418097
922000,294.311844195043
923000,296.8985689067387
924000,296.28569173672884
925000,294.51031534164326
926000,297.87286116889436
927000,297.03141160828613
928000,295.12987134386543
929000,295.1641378408163
930000,296.4289632047234
931000,293.53766858061965
932000,297.9782952742348
933000,296.85581954930444
934000,295.9886548150938
935000,295.9294169512821
936000,295.63399766683403
937000,296.8624580437042
938000,296.14395760410423
939000,296.83245195837117
940000,295.7376942395667
941000,296.93216759737936
942000,297.14718815112303
943000,294.61343699045784
944000,296.97196286377925
945000,298.8268992340354
946000,297.4198496581976
947000,294.9981951853454
948000,296.74638659046974
949000,295.0996434831527
950000,296.1960566774075
951000,294.66126121809117
952000,296.88716199333766
953000,294.4069231917297
954000,296.8898332939288
955000,295.8706675406453
956000,294.9334387965007
957000,296.0210135855356
958000,297.94031483922015
959000,296.92080297746406
960000,297.76014615308134
961000,295.2580734579231
962000,296.0551180198467
963000,296.2718313267282
964000,294.2001630481244
965000,298.41365869213354
966000,297.2604481792299
967000,295.5602268907114
968000,294.0353628940058
969000,297.34822849567115
970000,297.78138957327275
971000,299.08663418309084
972000,296.9203270800233
973000,296.8053545696698
974000,298.4134680249297
975000,295.9235601926329
976000,296.35032032762564
977000,295.0704186095904
978000,296.03305271637123
979000,297.36501242440954
980000,295.26748585806615
981000,296.55393941788583
982000,296.1606222483415
983000,296.6328309713719
984000,297.58436705580215
985000,299.37795992804723
986000,296.97683501036573
987000,295.52071392578995
988000,296.48472892824316
989000,296.71166121099003
990000,296.2770585235722
991000,297.1264849458472
992000,297.47780797063797
993000,296.2408217645434
994000,299.3449026585415
995000,297.31746100636434
996000,296.8188564425588
997000,297.5752187696315
998000,294.38489304623755
999000,296.31284931609673
1000000,293.9289512248661
1001000,297.3238287601907
1002000,298.4639680366186
1003000,295.8611044673025
1004000,296.97271393739425
1005000,296.09335188558913
1006000,296.3465808031527
1007000,297.25294650816204
1008000,297.2170234959878
1009000,294.8831737269121
1010000,297.10482895670344
1011000,295.452559872819
1012000,295.24950907699025
1013000,298.0242454571307
1014000,295.1194646034181
1015000,297.0127331111977
1016000,296.2119843889751
1017000,294.67537379506757
1018000,293.65728002147245
1019000,295.64349985319694
1020000,295.06271670062864
1021000,295.14799331795723
1022000,297.02797691518646
1023000,297.66572176244296
1024000,296.2589286882269
1025000,295.4875417902782
1026000,294.8559887067474
1027000,297.5330928748127
1028000,297.2980674110909
1029000,296.2584428091909
1030000,295.78555973762246
1031000,296.85201062797836
1032000,297.4297604293873
1033000,296.04276959415637
1034000,297.1572372781151
1035000,296.8063041109849
1036000,295.58425230774264
1037000,296.15358688162644
1038000,294.8676285307129
1039000,295.9214153379737
1040000,298.49345871990266
1041000,294.81618630368723
1042000,297.5805073552912
1043000,296.67372652251515
1044000,294.5670008866229
1045000,297.1699139644231
1046000,295.94502720070494
1047000,297.04882507156185
1048000,297.0248841741966
1049000,297.2551420657907
1050000,293.95743744568784
1051000,296.1842402948383
1052000,296.44801909863
1053000,298.27231536017166
1054000,295.6819984585663
1055000,296.1240296195658
1056000,295.8814035404849
1057000,295.9574390082111
1058000,297.8417977261793
1059000,296.18556517678667
1060000,295.9898449615387
1061000,297.0141462351728
1062000,298.6172222416914
1063000,297.2570688611374
1064000,296.1138730011223
1065000,295.3814555360359
1066000,296.1140797402584
1067000,294.97426511070444
1068000,296.30357425301776
1069000,296.2168201506754
1070000,299.11649633552804
1071000,298.3636113649734
1072000,296.139972277983
1073000,295.89886349291135
1074000,296.21159777263193
1075000,294.3755886470699
1076000,294.47632884921734
1077000,297.65805508135423
1078000,297.2078720987093
1079000,296.5800254377141
1080000,297.868570588723
1081000,295.66734246160036
1082000,294.1609684904451
1083000,297.2816028185286
1084000,295.83964138828645
1085000,292.7622849536166
1086000,295.6287350591315
1087000,294.6392668875842
1088000,298.3842246951675
1089000,295.04341767449836
1090000,295.67135883650354
1091000,294.8822235360157
1092000,297.88898391252854
1093000,296.64485583177077
1094000,296.7743860405523
1095000,297.4795820856458
1096000,297.24181345418356
1097000,297.1187720849445
1098000,295.72461213615014
1099000,295.9613108719237
1100000,293.9787053453829
1101000,294.8171212942019
1102000,296.89791217829463
1103000,298.18038537605
1104000,297.46604255708223
1105000,296.31949472735346
1106000,295.95828254517573
1107000,298.4742055702842
1108000,295.34211461261475
1109000,297.8736423749199
1110000,294.94227164941873
1111000,298.37657795825527
1112000,294.4533403634118
1113000,295.74336595262133
1114000,297.63456433740015
1115000,297.2194185513238
1116000,296.8856798173332
1117000,296.537148650465
1118000,296.4308304972194
1119000,297.2180014123661
1120000,295.6604429112629
1121000,295.26707093288087
1122000,294.6284807304994
1123000,296.23938538846
1124000,295.3241293943767
1125000,296.2045479800745
1126000,296.9873595362597
1127000,296.16849223456603
1128000,296.49573765215956
1129000,295.95725755944943
1130000,295.7849414235379
1131000,296.0938056238368
1132000,295.62386922357183
1133000,295.16673827527904
1134000,297.4225726730983
1135000,296.5023461827709
1136000,296.0665581842285
1137000,295.880729350129
1138000,297.73875311874696
1139000,296.77017820347885
1140000,293.69804711376673
1141000,296.0807157191854
1142000,293.6288555119658
1143000,296.82628767038824
1144000,295.75851197247596
1145000,296.98421466117173
1146000,295.75609310042876
1147000,297.44960374660235
1148000,296.24754735444316
1149000,297.9197615499418
1150000,296.13433807530544
1151000,296.49231378370706
1152000,297.78245997377877
1153000,295.72353409576675
1154000,295.85664145990654
1155000,297.808292062225
1156000,295.05043696566844
1157000,294.66513077302784
1158000,295.2550961565716
1159000,297.8787327764903
1160000,295.56554250557053
1161000,296.8431549682925
1162000,296.7420244548838
1163000,296.8837816187
1164000,294.97232924383434
1165000,297.2170361133512
1166000,298.3685475995818
1167000,297.2590645434753
1168000,296.04598637221363
1169000,297.35598846738174
1170000,296.0886217269177
1171000,296.35935411411594
1172000,296.5955150421491
1173000,296.9804251563045
1174000,294.2874548052673
1175000,297.9103725550164
1176000,298.719038916114
1177000,294.88113185805673
1178000,295.45332081949823
1179000,296.64740911392533
1180000,296.3484535152277
1181000,294.5531634385367
1182000,295.82673674636413
1183000,296.80838010960457
1184000,297.5766959319363
1185000,294.5475152771794
1186000,295.9892026714886
1187000,295.4018641976743
1188000,298.0399683750884
1189000,294.4685710951493
1190000,296.73532211421696
1191000,297.4989538452169
1192000,294.18706395496264
1193000,297.567617392127
1194000,297.03353177905666
1195000,294.7304348030341
1196000,298.49043902922114
1197000,293.57571270948284
1198000,295.00646378212565
1199000,299.25745800875046
1200000,294.5793162239035
1201000,294.09062740235527
1202000,296.67089097830006
1203000,296.596758896661
1204000,297.4186253156176
1205000,297.6080980236548
1206000,295.1675771671681
1207000,296.1299599564554
1208000,297.92307483986593
1209000,296.02315051428917
1210000,295.10411637819635
1211000,297.5143158778956
1212000,295.8235838320973
1213000,296.8508626496241
1214000,296.14224442442423
1215000,296.9003449107661
1216000,296.04199755900015
1217000,297.30170208801906
1218000,296.93543733006675
1219000,297.6441068132652
1220000,297.0586597699662
1221000,296.7377170572294
1222000,298.2044609853081
1223000,296.72260013862416
1224000,294.9881406269926
1225000,295.58338661048253
1226000,294.4813285112514
1227000,296.4775815237465
1228000,296.45387213317457
1229000,297.8116596755207
1230000,295.2915746715662
1231000,294.7279328937221
1232000,297.3142078707755
1233000,297.1700349455618
1234000,296.4549971810415
1235000,295.3502374797692
1236000,295.5183619291949
1237000,296.07137750865814
1238000,295.5971490209078
1239000,296.3865228152181
1240000,296.0169303881975
1241000,297.9163239709049
1242000,297.7430312984802
1243000,295.9541993401467
1244000,295.9865194115198
1245000,295.9253222400702
1246000,296.37409606376326
1247000,298.49016004193635
1248000,297.6466940993486
1249000,295.3825765445343
1250000,297.33719084173947
1251000,296.99511907420856
1252000,295.91999109280755
1253000,297.00828632237653
1254000,295.67404547637983
1255000,296.94379658656
1256000,296.13069354215423
1257000,295.9653233957925
1258000,296.1641274796679
1259000,295.7803633295803
1260000,296.1483764290799
1261000,296.7228746418007
1262000,294.62796515608676
1263000,294.44424813852163
1264000,294.50381592124324
1265000,297.46660367528875
1266000,295.62936205167665
1267000,295.5024810131355
1268000,298.06669660634526
1269000,296.48272022915944
1270000,295.0685477401983
1271000,297.2424997378906
1272000,296.85522723975157
1273000,296.2270054880475
1274000,296.977038250724
1275000,298.2620537441611
1276000,296.3167669532112
1277000,295.96756092029585
1278000,298.62628208183355
1279000,297.9638343398436
1280000,297.13985999867486
1281000,296.3454268187227
1282000,298.5612359476166
1283000,296.6442820993346
1284000,295.83390278323594
1285000,295.447435872677
1286000,294.6435191842157
1287000,295.98173631783214
