#"Step","Temperature (K)"
701000,297.61853323978585
702000,295.50823535614416
703000,295.9949661189206
704000,298.19968024223465
705000,296.1313703929157
706000,296.65940614596894
707000,296.89936313872255
708000,296.9926325815945
709000,295.3576216558756
710000,294.8247923848871
711000,295.63731036371246
712000,297.822910315916
713000,295.5243509405165
714000,296.674530595249
715000,296.8682491064837
716000,295.7999612461757
717000,296.0164773818827
718000,295.42407106473325
719000,294.5492032487639
720000,296.0280869941256
721000,294.8562193042977
722000,294.124390875144
723000,297.7628324058242
724000,297.3198114470475
725000,295.57164591320117
726000,295.37695741344993
727000,295.24830190003576
728000,296.8054998145937
729000,295.2306781498627
730000,294.45858798444544
731000,297.9590993592903
732000,296.3259644381269
733000,296.6274955944971
734000,296.1829226911213
735000,298.17879328107017
736000,297.4503051525118
737000,295.689006454834
738000,296.24779076308903
739000,292.8654907962389
740000,297.4505092843671
741000,294.12331649960754
742000,297.25230084125474
743000,296.05499244042943
744000,296.5957748588498
745000,297.4337480677338
746000,297.1224956052775
747000,297.60731757744395
748000,296.888001093238
749000,297.01669705368596
750000,296.4469744260331
751000,296.2387531799589
752000,298.86957361620375
753000,295.98047818707465
754000,294.8003873930013
755000,296.94589971801344
756000,296.48393721306763
757000,296.85300735439785
758000,297.62363190756827
759000,296.2340120137648
760000,296.94549270362086
761000,295.8322832289453
762000,293.54900156763955
763000,295.9131905412068
764000,296.6360129943747
765000,296.51460840718175
766000,297.2300936921711
767000,297.37010595741805
768000,295.94697290760786
769000,296.1078274370496
770000,295.8815338563933
771000,297.2134961022669
772000,295.14348399527717
773000,296.1769905517126
774000,296.21914565529977
775000,294.59885169693536
776000,296.5651412571242
777000,295.07827470689836
778000,295.75330283300116
779000,296.8934179883542
780000,296.86794781092703
781000,297.3507641796584
782000,297.744608018073
783000,292.5152562156472
784000,297.3705006897449
785000,296.2103098572501
786000,299.1532011449143
787000,295.51337345326755
788000,296.0646574754569
789000,295.2561673250315
790000,296.2111611836443
791000,296.725865659608
792000,295.4121259510055
793000,297.9569318814373
794000,295.65242687402855
795000,295.03587544604966
796000,296.7087104774263
797000,298.3733857823879
798000,297.2219093597696
799000,298.78648749540645
800000,296.83581103987746
801000,296.00469454083776
802000,292.96105807965245
803000,297.96719925977186
804000,295.6741610839855
805000,295.5468139188411
806000,297.92810961087184
807000,296.06779283184926
808000,298.3674097042388
809000,294.78043185251073
810000,294.38596785495605
811000,295.46704499709574
812000,295.23579281649586
813000,296.0811270800779
814000,297.5033424349095
815000,295.92937706569944
816000,298.8932340505122
817000,297.1691801614103
818000,295.1418661867864
819000,298.79882581193476
820000,299.99971035342384
821000,295.83604362211116
822000,294.5401951732753
823000,296.15060813757515
824000,295.95104575500864
825000,297.257910225266
826000,296.94707633360906
827000,296.30145544367195
828000,297.15813903935555
829000,295.167390324616
830000,295.1568503556049
831000,294.6611739710063
832000,296.08123630153096
833000,295.32608602604404
834000,296.5003541378115
835000,297.60914567470417
836000,296.3816242916103
837000,298.0296703534274
838000,298.5161859939705
839000,294.1948190464872
840000,295.68866163042276
841000,294.2447279462942
842000,297.6712391407707
843000,294.67580630219715
844000,297.98224715013913
845000,296.3348311293306
846000,294.03066191938973
847000,298.57956760446245
848000,296.2863357641606
849000,296.62848599878106
850000,296.2943557637377
851000,295.53782958881635
852000,295.36062586853245
853000,295.9449784344059
854000,295.19066964976275
855000,295.777179569073
856000,295.4392289773543
857000,295.7011031790561
858000,295.0287466967538
859000,296.78382576216814
860000,295.8967420669551
861000,295.1826945672955
862000,297.0341882934847
863000,297.70087164615904
864000,296.74142455914654
865000,297.3657014711994
866000,295.2213829218813
867000,297.90362448025564
868000,294.6004288226515
869000,297.8489470453667
870000,295.72929575374485
871000,295.3436469130706
872000,295.85563588786925
873000,295.8254337692685
874000,295.6231800193792
875000,298.45221289832006
876000,297.99559465411784
877000,297.31018699185006
878000,296.7723949107931
879000,295.8755549532009
880000,297.57199157212824
881000,298.8882600144696
882000,298.2868183956834
883000,295.41654682008397
884000,295.1508998478447
885000,298.62323491896353
886000,293.8625039180989
887000,295.0947306107667
888000,296.8734904044645
889000,296.4685306027484
890000,296.4973386152046
891000,296.73219398859663
892000,298.0698809631908
893000,295.78538526476433
894000,296.30803190888093
895000,296.0031655986613
896000,297.49092752621885
897000,296.2355592111721
898000,297.0609999479894
899000,297.53129856944105
900000,297.4288116277103
901000,296.2092996663941
902000,294.5945872204411
903000,292.8863252457407
904000,295.01407903379027
905000,297.9535703081221
906000,296.741420014173
907000,294.7674333564225
908000,296.19187899008
909000,294.4569318654652
910000,295.57861151067294
911000,298.7771779652475
912000,295.5357515969971
913000,294.6968651427556
914000,295.76652903782303
915000,296.9141241984954
916000,296.0066490683169
917000,297.59918853374955
918000,296.4977128993925
919000,296.8428834931192
920000,295.12940900393323
921000,297.8439092981605
922000,296.97395157536266
923000,294.98812378586035
924000,294.9763323286694
925000,296.38685377575615
926000,297.3924240837494
927000,295.9123973654868
928000,296.2986322261624
929000,297.555490702937
930000,295.8511201277278
931000,295.2257636098881
932000,295.7720976028389
933000,295.99830451579663
934000,295.9585276356469
935000,295.63663548390576
936000,295.99925348559754
937000,295.8422678608682
938000,295.12190726788293
939000,294.6435865429371
940000,295.58452571819925
941000,297.73078309925233
942000,296.7044776845401
943000,295.19796061330806
944000,297.6690402800633
945000,293.6975756842766
946000,297.1519613232897
947000,297.0090157349473
948000,294.7222681203865
949000,296.7591988926361
950000,297.4698964446393
951000,297.2631652732561
952000,296.126606524367
953000,296.54059760959177
954000,296.8371013792049
955000,296.44230391721914
956000,296.0306845358338
957000,296.52783384152536
958000,298.4001730133733
959000,295.07983089835403
960000,295.28295004998415
961000,293.9518533554407
962000,295.4818969279802
963000,295.2026419594881
964000,296.8492187875831
965000,295.48367261027244
966000,296.1364730787225
967000,295.94522938868096
968000,298.7646101986422
969000,295.82346970402256
970000,296.96265926247605
971000,292.5649243119923
972000,296.78210688509984
973000,297.41111585508526
974000,296.8165942794178
975000,296.1152960264967
976000,295.67231038908875
977000,297.3261828399769
978000,294.7464828029176
979000,295.9256184218347
980000,295.9209347019411
981000,296.4058920141803
982000,298.3962256339883
983000,296.94073564749385
984000,297.7688807678427
985000,295.77469961287136
986000,294.6568914075337
987000,295.00414503250977
988000,295.60301550607096
989000,296.135236677737
990000,297.3989019372956
991000,296.2048509560934
992000,297.8103209327518
993000,296.5297095733287
994000,296.3750509974201
995000,297.6248461320742
996000,297.03627976900026
997000,296.9260387512017
998000,296.3499913445927
999000,296.7125108893111
1000000,297.5400849995227
1001000,296.71336533723525
1002000,297.9131067653359
1003000,294.98485486407054
1004000,297.49171035291187
1005000,298.8977685884761
1006000,296.9902339341732
1007000,295.5124293516781
1008000,296.2217407762665
1009000,296.96190890325425
1010000,295.26815191468523
1011000,296.26372302373653
1012000,296.92643841077205
1013000,295.0775055082048
1014000,295.2298583439119
1015000,299.31015412145234
1016000,296.5871057506309
1017000,295.14521979325747
1018000,295.8614775429694
1019000,295.86323955536847
1020000,298.27422273283946
1021000,297.47983864718697
1022000,298.6658429976872
1023000,296.9244436254653
1024000,298.2037754156632
1025000,296.0091585863634
1026000,297.19181900049205
1027000,295.64568302170267
1028000,295.53160584786497
1029000,297.7191868190447
1030000,295.3200610090026
1031000,295.41051922910856
1032000,294.5834732325861
1033000,296.0831493469285
1034000,295.06353131801245
1035000,296.596087511162
1036000,298.7263352962803
1037000,296.24805571852517
1038000,297.65758433940204
1039000,296.27581349704946
1040000,298.380155262837
1041000,294.0600465744323
1042000,295.48109379640766
1043000,295.94652172783316
1044000,295.68915979989464
1045000,295.918780866041
1046000,295.3903697615462
1047000,296.8422139502478
1048000,297.90511461699145
1049000,296.4399289646075
1050000,298.3465891562638
1051000,294.2330208130243
1052000,296.02432874397977
1053000,296.815095070622
1054000,298.6104448609946
1055000,295.14339620501494
1056000,296.991771746044
1057000,295.2815953829992
1058000,297.141173809687
1059000,297.8559214638764
1060000,295.92997028759055
1061000,295.1203097270821
1062000,297.01789859366653
1063000,294.9769907077699
1064000,293.8282481629813
1065000,298.03990788545826
1066000,296.8550978655259
1067000,296.5231647720282
1068000,298.67086313236183
1069000,298.79204265509986
1070000,296.22951905473457
1071000,296.191019028128
1072000,296.19070839207023
1073000,295.90390316720317
1074000,297.04718079152667
1075000,296.7064591110304
1076000,297.3554062185392
1077000,298.22835712547607
1078000,299.4992893073455
1079000,294.80249171045256
1080000,295.8849188718147
1081000,294.65761754357374
1082000,296.8313902400355
1083000,294.59724776248777
1084000,295.9820649883002
1085000,293.804739057014
1086000,297.1991612195179
1087000,299.25792757069667
1088000,294.81680872996907
1089000,295.9522616314939
1090000,296.23688508885783
1091000,296.61606601121235
1092000,297.0153023379703
1093000,296.7420771960506
1094000,295.3410836988821
1095000,297.0611363340284
1096000,297.430199446792
1097000,295.93590906239945
1098000,297.4586494961533
1099000,294.9370225875461
1100000,298.0083867841014
1101000,295.30062071334027
1102000,295.5930621545944
1103000,296.2340180188616
1104000,296.09398178257015
1105000,298.0943113504689
1106000,293.81570498264097
1107000,296.3123341905499
1108000,295.94352705768193
1109000,296.5682397395992
1110000,294.24052592963585
1111000,295.0607672387644
1112000,296.42697743046625
1113000,298.3255117171339
1114000,298.6512475716308
1115000,294.45125071928214
1116000,295.6041117626875
1117000,296.193075894165
1118000,296.6380963426782
1119000,295.89856952976726
1120000,297.1191014715547
1121000,295.82218554871224
1122000,295.3861178277376
1123000,293.445723983776
1124000,296.2512768327484
1125000,298.1036776647966
1126000,298.61842751296484
1127000,297.9063962164974
1128000,294.8250942022367
1129000,294.5826571738685
1130000,296.0251387175599
1131000,295.8891473998481
1132000,296.2456603848111
1133000,296.9945713100416
1134000,297.47966771381493
1135000,295.0209660714327
1136000,297.3657764368062
1137000,295.68397332890106
1138000,292.4000230884744
1139000,295.63924484381187
1140000,296.32556565392423
1141000,297.03154964342957
1142000,297.0852581405228
1143000,297.0059257332301
1144000,295.9472663832055
1145000,296.19857417107505
1146000,295.8850617649763
1147000,296.93090855883617
1148000,296.33144942141035
1149000,296.2718400667442
1150000,295.9856004173545
1151000,297.0255496641953
1152000,298.0899694349249
1153000,297.06147449445626
1154000,295.55821949916424
1155000,296.63825838587553
1156000,296.9566798812697
1157000,296.0130223946096
1158000,296.8119592757989
1159000,296.2734815620084
1160000,297.175628851436
1161000,294.5960598199191
1162000,295.85858126569923
1163000,296.8305454344643
1164000,293.92237412524344
1165000,295.9674728295844
1166000,295.0783960507165
1167000,296.5428208229323
1168000,295.3654697109335
1169000,297.2381079250999
1170000,297.7422054058
1171000,295.15967178847706
1172000,296.9134227885174
1173000,296.40530752660385
1174000,297.53214571346683
1175000,294.8825562363254
1176000,298.17974135316734
1177000,294.2553299536604
1178000,295.7813561582012
1179000,295.910281909159
1180000,298.13233359994496
1181000,294.522232964481
1182000,297.98757899493484
1183000,298.5076981436153
1184000,297.95889397808213
1185000,298.4675872221054
1186000,296.16782068462504
1187000,295.4594236854716
1188000,292.54934747793965
1189000,296.813565522569
1190000,298.6208471163135
1191000,297.6535954716224
1192000,294.51395783497605
1193000,294.2798609437371
1194000,295.5767361634238
1195000,297.63517180480414
1196000,294.48909433621276
1197000,295.8701282553101
1198000,297.47176875313545
1199000,294.9551217854902
1200000,297.92246945144825
1201000,296.9688002532827
1202000,296.4634708930829
1203000,297.529207329929
